"","date","code","description","type","issuer","listing_date","maturity_date","interest","interest_type","interest_freq","originated_amt","sector","total","mature"
"94",2023-01-31,"BINS02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT BANGUN INFRA NUSANTARA TAHUN 2022","SUKUK CROWD FUNDING","BANGUN INFRA NUSANTARA, PT",2023-01-31,2023-02-10,0,"FLOATING","SPECIFIC DATE",1.209e+09,"TELECOMUNICATION",1.209e+09,0.027378507871321
"95",2023-01-31,"BSBE01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT BANGUN SINERGI BERJAYA TAHUN 2022","SUKUK CROWD FUNDING","BANGUN SINERGI BERJAYA, PT",2023-01-31,2023-04-23,0,"Floating/Variable","SPECIFIC DATE",1e+09,"OTHERS - TRADE, SERVICES & INVESTMENT",1e+09,0.224503764544832
"96",2023-01-31,"CDAS02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT CIPTA DAYA SELARAS TAHUN 2022","SUKUK CROWD FUNDING","CIPTA DAYA SELARAS, PT",2023-01-31,2023-03-05,0,"Floating/Variable","SPECIFIC DATE",4.31e+08,"TELECOMUNICATION",4.31e+08,0.0903490759753593
"97",2023-01-31,"CDAS03XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT CIPTA DAYA SELARAS TAHUN 2022","SUKUK CROWD FUNDING","CIPTA DAYA SELARAS, PT",2023-01-31,2023-10-02,0,"Floating/Variable","SPECIFIC DATE",5.362e+09,"TELECOMUNICATION",5.362e+09,0.668035592060233
"98",2023-01-31,"CITE01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT CITIA ENGINEERING INDONESIA TAHUN 2022","SUKUK CROWD FUNDING","CITIA ENGINEERING INDONESIA, PT",2023-01-31,2023-03-03,0,"Floating/Variable","SPECIFIC DATE",5.61e+08,"COMPUTER AND SERVICES",331600000,0.0848733744010951
"99",2023-01-31,"CITE02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT CITIA ENGINEERING INDONESIA TAHUN 2022","SUKUK CROWD FUNDING","CITIA ENGINEERING INDONESIA, PT",2023-01-31,2023-05-28,0,"Floating/Variable","SPECIFIC DATE",5.5e+08,"COMPUTER AND SERVICES",5.5e+08,0.320328542094456
"100",2023-01-31,"EXAB01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT EXABB ENERGY NUSANTARA TAHUN 2022","SUKUK CROWD FUNDING","EXABB ENERGY NUSANTARA, PT",2023-01-31,2023-06-30,0,"FLOATING","SPECIFIC DATE",9.5e+09,"ENERGY",9e+09,0.410677618069815
"101",2023-01-31,"FARA01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT FARASHA AGRO RAYA TAHUN 2022","SUKUK CROWD FUNDING","FARASHA AGRO RAYA, PT",2023-01-31,2023-02-14,0,"Floating/Variable","SPECIFIC DATE",2.24e+09,"PLANTATION",2.24e+09,0.0383299110198494
"102",2023-01-31,"FARA02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT FARASHA AGRO RAYA TAHUN 2023","SUKUK CROWD FUNDING","FARASHA AGRO RAYA, PT",2023-01-31,2023-04-26,0,"Floating/Variable","SPECIFIC DATE",2.5e+09,"PLANTATION",2.5e+09,0.232717316906229
"103",2023-01-31,"FTHN04XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 CV FATHAN RIZKY BAROKAH TAHUN 2022","SUKUK CROWD FUNDING","CV FATHAN RIZKY BAROKAH",2023-01-31,2023-03-10,0,"Floating/Variable","SPECIFIC DATE",3325500000,"ANIMAL HUSBANDRY",3325500000,0.10403832991102
"104",2023-01-31,"INAC01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT FAVORI CORP SEDAYA TAHUN 2023","SUKUK CROWD FUNDING","FAVORI CORP SEDAYA, PT",2023-01-31,2023-05-20,0,"Floating/Variable","SPECIFIC DATE",5e+09,"FOOD & BEVERAGES",5e+09,0.298425735797399
"105",2023-01-31,"KRDK02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT KREASINDO DIGITAL KONTEN TAHUN 2022","SUKUK CROWD FUNDING","KREASINDO DIGITAL KONTEN, PT",2023-01-31,2023-04-14,0,"Floating/Variable","SPECIFIC DATE",3.419e+09,"ADVERTISING,PRINTING and MEDIA",3.419e+09,0.199863107460643
"106",2023-01-31,"LABS01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT LAB SISTEMATIKA INDONESIA TAHUN 2022","SUKUK CROWD FUNDING","LAB SISTEMATIKA INDONESIA, PT",2023-01-31,2023-04-17,0,"Floating/Variable","SPECIFIC DATE",1.5e+09,"HEALTH CARE",5e+07,0.20807665982204
"107",2023-01-31,"LACL01XXSCFS","SURAT BERHARGA SYARIAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT. LEMBAH AQIQ CORPORA TAHUN 2022","SUKUK CROWD FUNDING","LEMBAH AQIQ CORPORA, PT",2023-01-31,2023-04-30,0,"Floating/Variable","SPECIFIC DATE",5.979e+09,"ANIMAL HUSBANDRY",5.979e+09,0.243668720054757
"108",2023-01-31,"LAPS01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT BERKAH UKHUWAH BERLAPIS TAHUN 2022","SUKUK CROWD FUNDING","BERKAH UKHUWAH BERLAPIS, PT",2023-01-31,2023-05-31,0,"Floating/Variable","3 MONTHS",5e+08,"FOOD & BEVERAGES",5e+08,0.328542094455852
"109",2023-01-31,"MCBI01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT MEGACON BETON INDONESIA TAHUN 2022","SUKUK CROWD FUNDING","MEGACON BETON INDONESIA, PT",2023-01-31,2023-06-20,0,"Floating/Variable","SPECIFIC DATE",1.963e+09,"CONSTRUCTION",1.963e+09,0.383299110198494
"110",2023-01-31,"MCBI02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT MEGACON BETON INDONESIA TAHUN 2023","SUKUK CROWD FUNDING","MEGACON BETON INDONESIA, PT",2023-01-31,2023-07-10,0,"Floating/Variable","SPECIFIC DATE",2.761e+09,"CONSTRUCTION",2.761e+09,0.438056125941136
"111",2023-01-31,"MCBP03XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT MEGACON BANGUN PERKASA TAHUN 2022","SUKUK CROWD FUNDING","MEGACON BANGUN PERKASA, PT",2023-01-31,2023-03-01,0,"Floating/Variable","SPECIFIC DATE",3.98e+09,"CONSTRUCTION",2.63e+09,0.0793976728268309
"112",2023-01-31,"MCBP04XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT MEGACON BANGUN PERKASA TAHUN 2022","SUKUK CROWD FUNDING","MEGACON BANGUN PERKASA, PT",2023-01-31,2023-04-18,0,"Floating/Variable","SPECIFIC DATE",3.158e+09,"CONSTRUCTION",3.158e+09,0.210814510609172
"113",2023-01-31,"NIDA01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT NIDA GLOBAL SELARAS TAHUN 2022","SUKUK CROWD FUNDING","NIDA GLOBAL SELARAS, PT",2023-01-31,2023-04-26,0,"Floating/Variable","SPECIFIC DATE",7e+09,"CRUDE PETROLEUM & NATURAL GAS PROD.",7e+09,0.232717316906229
"114",2023-01-31,"OSTI01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT BESOK ADA HASIL TAHUN 2022","SUKUK CROWD FUNDING","BESOK ADA HASIL, PT",2023-01-31,2023-06-02,0,"Floating/Variable","SPECIFIC DATE",8e+08,"TEXTILE, GARMENT",8e+08,0.334017796030116
"115",2023-01-31,"PBUT01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT PRABAKARA USAHATAMA TAHUN 2022","SUKUK CROWD FUNDING","PRABAKARA USAHATAMA, PT",2023-01-31,2023-03-14,0,"Floating/Variable","SPECIFIC DATE",1835500000,"TELECOMUNICATION",1435500000,0.114989733059548
"116",2023-01-31,"PBUT02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT PRABAKARA USAHATAMA TAHUN 2022","SUKUK CROWD FUNDING","PRABAKARA USAHATAMA, PT",2023-01-31,2023-02-14,0,"Floating/Variable","SPECIFIC DATE",201700000,"TELECOMUNICATION",201700000,0.0383299110198494
"117",2023-01-31,"PBUT04XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT PRABAKARA USAHATAMA TAHUN 2022","SUKUK CROWD FUNDING","PRABAKARA USAHATAMA, PT",2023-01-31,2023-02-28,0,"FLOATING","SPECIFIC DATE",228500000,"TELECOMUNICATION",228500000,0.0766598220396988
"118",2023-01-31,"PBUT05XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 5 PT PRABAKARA USAHATAMA TAHUN 2022","SUKUK CROWD FUNDING","PRABAKARA USAHATAMA, PT",2023-01-31,2023-02-14,0,"Floating/Variable","SPECIFIC DATE",756300000,"TELECOMUNICATION",756300000,0.0383299110198494
"119",2023-01-31,"PBUT06XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 6 PT PRABAKARA USAHATAMA TAHUN 2022","SUKUK CROWD FUNDING","PRABAKARA USAHATAMA, PT",2023-01-31,2023-02-28,0,"Floating/Variable","SPECIFIC DATE",727900000,"TELECOMUNICATION",727900000,0.0766598220396988
"120",2023-01-31,"PBUT07XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 7 PT PRABAKARA USAHATAMA TAHUN 2022","SUKUK CROWD FUNDING","PRABAKARA USAHATAMA, PT",2023-01-31,2023-03-14,0,"Floating/Variable","SPECIFIC DATE",3.44e+08,"TELECOMUNICATION",3.44e+08,0.114989733059548
"121",2023-01-31,"PKSI03XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT PRIMA KHATULISTIWA SINERGI TAHUN 2022","SUKUK CROWD FUNDING","PRIMA KHATULISTIWA SINERGI, PT",2023-01-31,2023-02-03,0,"FLOATING","SPECIFIC DATE",4e+09,"ENERGY",4e+09,0.0082135523613963
"122",2023-01-31,"PNBB01XXSCFS","SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT PANACEA BUANA BATAM TAHUN 2022","SUKUK CROWD FUNDING","PANACEA BUANA BATAM, PT",2023-01-31,2024-12-12,0,"FIXED","SEMI-ANNUAL",2.6e+09,"HEALTH CARE",2.6e+09,1.86447638603696
"123",2023-01-31,"SALM02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT SEBELAS APRIL LIAN MIPRO TAHUN 2022","SUKUK CROWD FUNDING","SEBELAS APRIL LIAN MIPRO, PT",2023-01-31,2023-12-16,0,"Floating/Variable","MONTHLY",3.5e+09,"OTHERS - TRADE, SERVICES & INVESTMENT",3e+09,0.87337440109514
"124",2023-01-31,"SCMS01XXSCFS","SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT CIREMAI MITRA SEJAHTERA TAHUN 2022","SUKUK CROWD FUNDING","CIREMAI MITRA SEJAHTERA, PT",2023-01-31,2023-05-31,0,"Fixed","3 MONTHS",3.138e+09,"OTHERS - CONSUMER GOODS INDUSTRY",3.318e+09,0.328542094455852
"125",2023-01-31,"SEKN01XXSCFS","SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT ERA ENERGI KRAZU NUSANTARA TAHUN 2022","SUKUK CROWD FUNDING","ERA ENERGI KRAZU NUSANTARA, PT",2023-01-31,2023-02-03,0,"FIXED","SPECIFIC DATE",2.021e+09,"ENERGY",2.021e+09,0.0082135523613963
"126",2023-01-31,"SETI01XXSCFS","SURAT BERHARGA SYARIAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT. SOLID ECO TEKNIKA TAHUN 2022","SUKUK CROWD FUNDING","SOLID ECO TEKNIKA, PT",2023-01-31,2023-02-28,0,"Floating/Variable","SPECIFIC DATE",2.746e+09,"OTHERS - CONSUMER GOODS INDUSTRY",2.746e+09,0.0766598220396988
"127",2023-01-31,"SHFH01XXSCFS","SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT HEMORO FOOD HALMAHERA TAHUN 2022","SUKUK CROWD FUNDING","HEMORO FOOD HALMAHERA, PT",2023-01-31,2023-04-01,0,"Fixed","3 MONTHS",554150000,"FOOD & BEVERAGES",554150000,0.164271047227926
"128",2023-01-31,"SMIX01XXSCFS","SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT METRIX INSPIRA TAHUN 2022","SUKUK CROWD FUNDING","METRIX INSPIRA, PT",2023-01-31,2023-02-07,0,"FIXED","SPECIFIC DATE",1.421e+09,"PLASTICS & PACKAGING",1.421e+09,0.0191649555099247
"129",2023-01-31,"SMSS02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT SURYA MULTI SUKSES TAHUN 2022","SUKUK CROWD FUNDING","SURYA MULTI SUKSES, PT",2023-01-31,2023-02-15,0,"Floating/Variable","MONTHLY",2.5e+09,"ANIMAL HUSBANDRY",2.5e+09,0.0410677618069815
"130",2023-01-31,"SMSS03XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT SURYA MULTI SUKSES TAHUN 2022","SUKUK CROWD FUNDING","SURYA MULTI SUKSES, PT",2023-01-31,2023-04-02,0,"Floating/Variable","MONTHLY",2.5e+09,"ANIMAL HUSBANDRY",2.5e+09,0.167008898015058
"131",2023-01-31,"SPAT01X1SCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SURABAYA PATATA BERKAH BERSAMA TAHAP I TAHUN 2022","SUKUK CROWD FUNDING","SURABAYA PATATA BERKAH BERSAMA, PT",2023-01-31,2023-08-19,0,"Floating/Variable","3 MONTHS",6e+08,"FOOD & BEVERAGES",6e+08,0.54757015742642
"132",2023-01-31,"SQPS01XXSCFS","SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT QOMUNITAS PETANI SATU TAHUN 2022","SUKUK CROWD FUNDING","QOMUNITAS PETANI SATU, PT",2023-01-31,2023-06-02,0,"FIXED","3 MONTHS",1.521e+09,"PLANTATION",1.521e+09,0.334017796030116
"133",2023-01-31,"SSUG01XXSCFS","SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SWARA UTAMA GLOBAL TAHUN 2022","SUKUK CROWD FUNDING","SWARA UTAMA GLOBAL, PT",2023-01-31,2023-07-12,0,"FIXED","3 MONTHS",2.021e+09,"TELECOMUNICATION",2.021e+09,0.4435318275154
"134",2023-01-31,"SSWS01XXSCFS","SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SAGA WIRA SATYA TAHUN 2022","SUKUK CROWD FUNDING","SAGA WIRA SATYA, PT",2023-01-31,2023-02-22,0,"FIXED","SPECIFIC DATE",1407200000,"ADVERTISING,PRINTING and MEDIA",1407200000,0.0602327173169062
"135",2023-01-31,"SZLA01XXSCFS","SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA CV ZELIA TAHUN 2022","SUKUK CROWD FUNDING","CV ZELIA",2023-01-31,2023-05-31,0,"Fixed","3 MONTHS",1.293e+09,"OTHERS - CONSUMER GOODS INDUSTRY",1.293e+09,0.328542094455852
"136",2023-01-31,"TBCL01XXSCFS","SURAT BERHARGA SYARIAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT. TRI BUANA CEMERLANG TAHUN 2022","SUKUK CROWD FUNDING","TRI BUANA CEMERLANG, PT",2023-01-31,2023-10-04,0,"Floating/Variable","SEMI-ANNUAL",2.52e+09,"OTHERS - TRADE, SERVICES & INVESTMENT",2.52e+09,0.673511293634497
"137",2023-01-31,"TESS01X1SCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022 - TAHAP 1","SUKUK CROWD FUNDING","TEKNOLOGI SARANA SEMPURNA, PT",2023-01-31,2023-05-16,0,"Floating/Variable","SPECIFIC DATE",3556130000,"TELECOMUNICATION",2994640000,0.287474332648871
"138",2023-01-31,"TESS01X2SCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022 - TAHAP 2","SUKUK CROWD FUNDING","TEKNOLOGI SARANA SEMPURNA, PT",2023-01-31,2023-06-06,0,"Floating/Variable","SPECIFIC DATE",1299120000,"TELECOMUNICATION",1.094e+09,0.344969199178645
"139",2023-01-31,"TESS01X3SCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022 - TAHAP 3","SUKUK CROWD FUNDING","TEKNOLOGI SARANA SEMPURNA, PT",2023-01-31,2023-06-26,0,"Floating/Variable","SPECIFIC DATE",1286960000,"TELECOMUNICATION",1083760000,0.399726214921287
"140",2023-01-31,"TESS04XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022","SUKUK CROWD FUNDING","TEKNOLOGI SARANA SEMPURNA, PT",2023-01-31,2023-10-02,0,"Floating/Variable","SPECIFIC DATE",1.906e+09,"TELECOMUNICATION",1810700000,0.668035592060233
"141",2023-01-31,"TESS05XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 5 PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022","SUKUK CROWD FUNDING","TEKNOLOGI SARANA SEMPURNA, PT",2023-01-31,2023-11-07,0,"Floating/Variable","SPECIFIC DATE",1.507e+09,"TELECOMUNICATION",1.507e+09,0.766598220396988
"142",2023-01-31,"TIHA01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 CV TIHAMA TAHUN 2021","SUKUK CROWD FUNDING","CV TIHAMA",2023-01-31,2024-02-20,0,"Floating/Variable","MONTHLY",1633333330,"HEALTH CARE",1516666663,1.05407255304586
"143",2023-01-31,"ZAMA01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT ZAFFANT MULTI ANUGRAH TAHUN 2022","SUKUK CROWD FUNDING","ZAFFANT MULTI ANUGRAH, PT",2023-01-31,2023-06-01,0,"Floating/Variable","SPECIFIC DATE",8.9e+08,"TEXTILE, GARMENT",8.9e+08,0.331279945242984
"144",2023-01-31,"SIAGII02ACN4","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI A","SUKUK","SAMATOR INDO GAS Tbk, PT",2021-12-23,2024-12-22,8.1,"FIXED","3 MONTHS",1.33e+11,"ENERGY",1.33e+11,2.99794661190965
"145",2023-01-31,"SIAGII02ACN5","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI A","SUKUK","SAMATOR INDO GAS Tbk, PT",2022-04-06,2025-04-05,7.75,"FIXED","3 MONTHS",1.188e+11,"ENERGY",1.188e+11,2.99794661190965
"146",2023-01-31,"SIAGII02BCN3","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI B","SUKUK","SAMATOR INDO GAS Tbk, PT",2021-07-07,2024-07-06,9.35,"FIXED","3 MONTHS",1.05e+11,"ENERGY",1.05e+11,2.99794661190965
"147",2023-01-31,"SIAGII02BCN4","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI B","SUKUK","SAMATOR INDO GAS Tbk, PT",2021-12-23,2026-12-22,9.15,"FIXED","3 MONTHS",1.7e+10,"ENERGY",1.7e+10,4.99657768651609
"148",2023-01-31,"SIAGII02BCN5","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI B","SUKUK","SAMATOR INDO GAS Tbk, PT",2022-04-06,2027-04-05,8.9,"FIXED","3 MONTHS",1.237e+11,"ENERGY",1.237e+11,4.99657768651609
"149",2023-01-31,"SIAGII02CCN3","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI C","SUKUK","SAMATOR INDO GAS Tbk, PT",2021-07-07,2028-07-06,10.75,"FIXED","3 MONTHS",1.24e+11,"ENERGY",1.24e+11,6.99794661190965
"150",2023-01-31,"SIAGII02CCN5","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI C","SUKUK","SAMATOR INDO GAS Tbk, PT",2022-04-06,2029-04-05,9.75,"FIXED","3 MONTHS",1.535e+11,"ENERGY",1.535e+11,6.99794661190965
"151",2023-01-31,"SIAGII02CN1","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP I TAHUN 2020","SUKUK","SAMATOR INDO GAS Tbk, PT",2020-08-18,2025-08-14,10.55,"FIXED","3 MONTHS",5e+09,"ENERGY",5e+09,4.98836413415469
"152",2023-01-31,"SIAPAI01ACN1","SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI A","SUKUK","PT. ANGKASA PURA I",2021-09-09,2024-09-08,6.7,"FIXED","3 MONTHS",2.15e+11,"OTHER SECTORS",2.15e+11,2.99794661190965
"153",2023-01-31,"SIAPAI01B","SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI B","SUKUK","PT. ANGKASA PURA I",2016-11-23,2023-11-22,8.4,"FIXED","3 MONTHS",5.5e+10,"OTHER SECTORS",5.5e+10,6.99520876112252
"154",2023-01-31,"SIAPAI01BCN1","SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI B","SUKUK","PT. ANGKASA PURA I",2021-09-09,2026-09-08,7.1,"FIXED","3 MONTHS",2.15e+11,"OTHER SECTORS",2.15e+11,4.99657768651609
"155",2023-01-31,"SIAPAI01C","SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI C","SUKUK","PT. ANGKASA PURA I",2016-11-23,2026-11-22,8.55,"FIXED","3 MONTHS",1.77e+11,"OTHER SECTORS",1.77e+11,9.9958932238193
"156",2023-01-31,"SIAPAI01CCN1","SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI C","SUKUK","PT. ANGKASA PURA I",2021-09-09,2028-09-08,8,"FIXED","3 MONTHS",5.2e+10,"OTHER SECTORS",5.2e+10,6.99794661190965
"157",2023-01-31,"SIAPAI01DCN1","SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI D","SUKUK","PT. ANGKASA PURA I",2021-09-09,2031-09-08,8.6,"FIXED","3 MONTHS",1.4e+10,"OTHER SECTORS",1.4e+10,9.9958932238193
"158",2023-01-31,"SIBALI01ACN1","SUKUK IJARAH BERKELANJUTAN I BALI TOWERINDO SENTRA TAHAP I TAHUN 2022 SERI A","SUKUK","BALI TOWERINDO SENTRA Tbk, PT",2022-12-19,2023-12-26,7.75,"FIXED","3 MONTHS",2e+11,"TELECOMUNICATION",2e+11,1.01848049281314
"159",2023-01-31,"SIBALI01BCN1","SUKUK IJARAH BERKELANJUTAN I BALI TOWERINDO SENTRA TAHAP I TAHUN 2022 SERI B","SUKUK","BALI TOWERINDO SENTRA Tbk, PT",2022-12-19,2025-12-16,9.75,"FIXED","3 MONTHS",2.1e+10,"TELECOMUNICATION",2.1e+10,2.99247091033539
"160",2023-01-31,"SIBMTR01BCN1","SUK IJARAH BKLJT I GLOBAL MEDIACOM THP I TH17 SR B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2017-07-10,2023-07-07,11.75,"FIXED","3 MONTHS",1.4e+10,"INVESTMENT COMPANY",1.4e+10,5.99041752224504
"161",2023-01-31,"SIBMTR01CCN1","SUK IJARAH BKLJT I GLOBAL MEDIACOM THP I TH17 SR C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2017-07-10,2024-07-07,12,"FIXED","3 MONTHS",2.295e+10,"INVESTMENT COMPANY",2.295e+10,6.99247091033539
"162",2023-01-31,"SIBMTR02BCN1","SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP I TAHUN 2020 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2020-09-14,2023-09-11,11.25,"FIXED","3 MONTHS",1.6e+09,"INVESTMENT COMPANY",1.6e+09,2.98973305954825
"163",2023-01-31,"SIBMTR02BCN2","SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP II TAHUN 2021 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2021-09-15,2024-09-14,10.3,"FIXED","3 MONTHS",6.5e+09,"INVESTMENT COMPANY",6.5e+09,2.99794661190965
"164",2023-01-31,"SIBMTR02CCN1","SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP I TAHUN 2020 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2020-09-14,2025-09-11,12,"FIXED","3 MONTHS",4.3e+08,"INVESTMENT COMPANY",4.3e+08,4.99110198494182
"165",2023-01-31,"SIBMTR02CCN2","SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP II TAHUN 2021 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2021-09-15,2026-09-14,11,"FIXED","3 MONTHS",5e+07,"INVESTMENT COMPANY",5e+07,4.99657768651609
"166",2023-01-31,"SIBMTR03ACN1","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI A","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-07-06,2023-07-15,8.5,"FIXED","3 MONTHS",2.2016e+11,"INVESTMENT COMPANY",2.2016e+11,1.02395619438741
"167",2023-01-31,"SIBMTR03ACN2","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI A","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-09-19,2023-09-26,8.25,"FIXED","3 MONTHS",3.0115e+11,"INVESTMENT COMPANY",3.0115e+11,1.01848049281314
"168",2023-01-31,"SIBMTR03BCN1","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-07-06,2025-07-05,10,"FIXED","3 MONTHS",2.6963e+11,"INVESTMENT COMPANY",2.6963e+11,2.99794661190965
"169",2023-01-31,"SIBMTR03BCN2","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-09-19,2025-09-16,10,"FIXED","3 MONTHS",9.66e+10,"INVESTMENT COMPANY",9.66e+10,2.99247091033539
"170",2023-01-31,"SIBMTR03CCN1","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-07-06,2027-07-05,11,"FIXED","3 MONTHS",1.021e+10,"INVESTMENT COMPANY",1.021e+10,4.99657768651609
